correct_spkr_list,correct_spkr_mean,correct_spkr_sem,correct_word_list,correct_word_mean,correct_word_sem,index_texture,snr,tag_expt,tag_model
"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,"[0.875, 0.5, 0.5555555555555556, 0.5, 0.5555555555555556, 0.375, 0.3333333333333333, 0.5555555555555556, 0.8, 0.5555555555555556, 0.625, 0.4444444444444444, 0.3333333333333333, 0.7142857142857143, 0.5555555555555556, 0.375, 0.4444444444444444, 0.375, 0.4444444444444444, 0.625, 0.5555555555555556, 0.7777777777777778, 0.5, 0.6666666666666666, 0.1666666666666666, 0.3333333333333333, 0.3333333333333333, 0.7777777777777778, 0.2222222222222222, 0.4444444444444444, 0.5555555555555556, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.4444444444444444, 0.5555555555555556, 0.25, 0.3333333333333333, 0.6666666666666666, 0.4444444444444444, 0.5]",0.5084785133565621,0.025340485821011293,10.0,-3.0,speech_in_synthetic_textures,human
"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,"[0.625, 0.5714285714285714, 0.3333333333333333, 0.5, 0.7777777777777778, 0.4444444444444444, 0.7777777777777778, 0.4444444444444444, 0.5555555555555556, 0.8, 0.4444444444444444, 0.6666666666666666, 0.7777777777777778, 0.6666666666666666, 0.3333333333333333, 0.375, 0.25, 0.4444444444444444, 0.3333333333333333, 0.7777777777777778, 0.625, 0.625, 0.5555555555555556, 0.1666666666666666, 0.3333333333333333, 1.0, 0.7777777777777778, 0.1111111111111111, 0.75, 0.4444444444444444, 0.4444444444444444, 0.5555555555555556, 0.3333333333333333, 0.5555555555555556, 0.6666666666666666, 0.2857142857142857, 0.875, 0.25, 0.6666666666666666, 0.5, 0.4]",0.5322202864885792,0.03198793343881014,11.0,-3.0,speech_in_synthetic_textures,human
"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,"[0.875, 0.5, 0.7777777777777778, 0.8888888888888888, 0.6666666666666666, 0.6666666666666666, 0.7777777777777778, 0.6, 0.5555555555555556, 0.8, 0.6666666666666666, 1.0, 0.7777777777777778, 0.7777777777777778, 0.7777777777777778, 0.75, 0.6666666666666666, 0.75, 0.7777777777777778, 1.0, 0.75, 1.0, 0.875, 0.8, 0.5714285714285714, 0.7777777777777778, 0.7777777777777778, 0.6666666666666666, 0.5555555555555556, 0.75, 0.6666666666666666, 0.7777777777777778, 1.0, 0.5, 0.7777777777777778, 0.5555555555555556, 0.7777777777777778, 0.875, 0.625, 0.7777777777777778]",0.7477579365079365,0.02088320169698702,12.0,-3.0,speech_in_synthetic_textures,human
"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,"[0.3333333333333333, 0.125, 0.625, 0.375, 1.0, 0.6666666666666666, 0.8888888888888888, 0.7777777777777778, 0.6666666666666666, 0.2222222222222222, 0.6666666666666666, 0.6666666666666666, 0.625, 0.8, 0.8888888888888888, 0.4444444444444444, 0.75, 0.5, 0.6666666666666666, 0.75, 0.7777777777777778, 0.625, 0.8, 0.6666666666666666, 0.4444444444444444, 0.4444444444444444, 0.5555555555555556, 0.7777777777777778, 0.5555555555555556, 0.6666666666666666, 0.625, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.5, 1.0, 0.3333333333333333, 0.5555555555555556, 0.25]",0.6044159544159544,0.03259601489293433,13.0,-3.0,speech_in_synthetic_textures,human
"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,"[0.5555555555555556, 0.625, 0.7777777777777778, 0.8888888888888888, 0.875, 0.8888888888888888, 1.0, 0.5555555555555556, 1.0, 0.6666666666666666, 1.0, 0.8888888888888888, 0.6666666666666666, 1.0, 0.8888888888888888, 0.6666666666666666, 0.7777777777777778, 0.8888888888888888, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.875, 0.6, 0.7142857142857143, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.875, 0.8888888888888888, 0.7777777777777778, 1.0, 0.875, 0.875, 0.6666666666666666, 1.0, 0.875, 0.7777777777777778, 1.0, 0.7777777777777778, 0.8571428571428571]",0.8011607142857142,0.02181057506999695,14.0,-3.0,speech_in_synthetic_textures,human
"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,"[0.5, 0.2857142857142857, 1.0, 0.5555555555555556, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.4444444444444444, 0.6, 0.5555555555555556, 0.5555555555555556, 0.2222222222222222, 0.75, 0.5, 0.75, 0.7777777777777778, 0.4444444444444444, 0.6666666666666666, 0.75, 0.7777777777777778, 0.3333333333333333, 0.7777777777777778, 0.5, 0.8, 0.6666666666666666, 0.5555555555555556, 0.6666666666666666, 0.75, 0.5555555555555556, 0.6666666666666666, 0.7777777777777778, 0.7777777777777778, 0.5555555555555556, 0.4444444444444444, 0.4444444444444444, 0.3333333333333333, 0.7777777777777778, 0.6666666666666666, 0.375, 0.8888888888888888, 0.4]",0.5952477739063105,0.027610122917138144,15.0,-3.0,speech_in_synthetic_textures,human
"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,"[0.625, 0.3333333333333333, 0.4444444444444444, 0.2222222222222222, 0.3333333333333333, 0.0, 0.5, 0.5555555555555556, 0.5, 0.1111111111111111, 0.3333333333333333, 0.3333333333333333, 0.4444444444444444, 0.5, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.1111111111111111, 0.7777777777777778, 0.5, 0.5555555555555556, 0.7142857142857143, 0.8333333333333334, 0.4444444444444444, 0.4444444444444444, 0.5555555555555556, 0.75, 0.5555555555555556, 0.375, 0.5555555555555556, 0.6666666666666666, 0.625, 0.25, 0.5555555555555556, 0.2, 0.1111111111111111, 0.5, 0.5, 0.5555555555555556, 0.2]",0.44764880952380953,0.03114766447547002,16.0,-3.0,speech_in_synthetic_textures,human
"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,"[0.2222222222222222, 0.75, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.1111111111111111, 0.3333333333333333, 0.625, 0.2, 0.25, 0.6, 0.5, 0.3333333333333333, 0.1111111111111111, 0.0, 0.625, 0.3333333333333333, 0.3333333333333333, 0.4444444444444444, 0.1111111111111111, 0.1111111111111111, 0.6666666666666666, 0.875, 0.4285714285714285, 0.5, 0.125, 0.625, 0.3333333333333333, 0.2222222222222222, 0.625, 0.25, 0.6666666666666666, 0.2222222222222222, 0.4444444444444444, 0.5555555555555556, 0.3333333333333333, 0.4, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.4444444444444444]",0.3832171893147503,0.032412991318774,17.0,-3.0,speech_in_synthetic_textures,human
"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,"[0.7777777777777778, 0.7777777777777778, 0.8888888888888888, 0.6666666666666666, 0.8888888888888888, 0.5555555555555556, 0.7777777777777778, 1.0, 0.4444444444444444, 0.75, 0.6666666666666666, 0.8888888888888888, 0.75, 0.7777777777777778, 0.75, 0.8888888888888888, 0.7777777777777778, 0.4444444444444444, 0.7777777777777778, 0.75, 0.7777777777777778, 0.8333333333333334, 0.7777777777777778, 0.4444444444444444, 0.5555555555555556, 0.875, 0.5555555555555556, 0.5555555555555556, 0.8888888888888888, 0.75, 1.0, 0.8888888888888888, 0.5555555555555556, 0.7777777777777778, 0.6666666666666666, 0.75, 0.8888888888888888, 0.8333333333333334]",0.7467105263157895,0.02364458185619279,18.0,-3.0,speech_in_synthetic_textures,human
"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,"[0.7777777777777778, 0.2857142857142857, 0.25, 0.5555555555555556, 0.1111111111111111, 0.5555555555555556, 0.625, 0.625, 0.5555555555555556, 0.2222222222222222, 0.5, 0.4444444444444444, 0.2222222222222222, 0.6666666666666666, 0.5555555555555556, 0.5555555555555556, 0.5555555555555556, 0.5, 0.8888888888888888, 0.4444444444444444, 0.8888888888888888, 0.6666666666666666, 0.6, 0.6666666666666666, 0.25, 0.6666666666666666, 0.4444444444444444, 0.3333333333333333, 0.4444444444444444, 0.25, 0.5, 0.6666666666666666, 0.75, 0.6666666666666666, 0.625, 0.6, 0.5, 0.4444444444444444, 0.5555555555555556, 0.7777777777777778]",0.5298511904761904,0.029099484365496545,19.0,-3.0,speech_in_synthetic_textures,human
"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,"[0.5555555555555556, 0.625, 0.5, 0.3333333333333333, 0.6666666666666666, 0.5555555555555556, 0.7777777777777778, 0.5555555555555556, 0.6666666666666666, 0.2222222222222222, 0.4444444444444444, 0.3333333333333333, 0.6666666666666666, 0.375, 0.5, 0.3333333333333333, 0.4444444444444444, 0.6666666666666666, 0.5, 0.7777777777777778, 0.8333333333333334, 0.4, 0.8, 0.1111111111111111, 0.5555555555555556, 0.4444444444444444, 0.4444444444444444, 0.8888888888888888, 0.4444444444444444, 0.5555555555555556, 0.5555555555555556, 0.3333333333333333, 0.375, 0.25, 0.4444444444444444, 0.2222222222222222, 0.3333333333333333, 0.3333333333333333, 0.5]",0.4955128205128205,0.028991445299568666,20.0,-3.0,speech_in_synthetic_textures,human
"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,"[0.3333333333333333, 0.2222222222222222, 0.25, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.5, 0.0, 0.4444444444444444, 0.1666666666666666, 0.25, 0.3333333333333333, 0.5555555555555556, 0.3333333333333333, 0.125, 0.2, 0.4444444444444444, 0.3333333333333333, 0.4444444444444444, 0.6666666666666666, 0.25, 0.5555555555555556, 0.3333333333333333, 0.6666666666666666, 0.6, 0.5714285714285714, 0.1111111111111111, 0.5, 0.5555555555555556, 0.8888888888888888, 0.3333333333333333, 0.2222222222222222, 0.5, 0.6666666666666666, 0.1111111111111111, 0.2222222222222222, 0.3333333333333333, 0.4, 0.2222222222222222, 0.3333333333333333, 0.5555555555555556, 0.5555555555555556, 0.1428571428571428]",0.3646087117017349,0.029912080044306632,21.0,-3.0,speech_in_synthetic_textures,human
"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,"[0.4444444444444444, 0.2857142857142857, 0.5555555555555556, 0.4444444444444444, 0.625, 0.3333333333333333, 0.4444444444444444, 0.6, 0.625, 0.8, 0.3333333333333333, 0.3333333333333333, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.5, 0.5555555555555556, 0.7777777777777778, 0.5, 0.5, 0.4444444444444444, 0.2222222222222222, 0.6666666666666666, 0.4444444444444444, 0.4444444444444444, 0.1111111111111111, 0.25, 0.6666666666666666, 0.2222222222222222, 0.3333333333333333, 0.5, 0.3333333333333333, 0.5555555555555556, 0.5, 0.375, 0.5555555555555556, 0.4444444444444444]",0.45739723239723235,0.024777242028914567,22.0,-3.0,speech_in_synthetic_textures,human
"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,"[0.7777777777777778, 0.8571428571428571, 0.8888888888888888, 0.6666666666666666, 0.7777777777777778, 0.7777777777777778, 0.7777777777777778, 1.0, 0.5555555555555556, 0.6666666666666666, 0.625, 0.625, 0.875, 0.875, 0.8333333333333334, 0.8888888888888888, 0.4444444444444444, 1.0, 0.875, 0.7777777777777778, 0.8888888888888888, 0.875, 0.8888888888888888, 0.8333333333333334, 0.625, 0.5555555555555556, 0.875, 0.5555555555555556, 0.6666666666666666, 0.8888888888888888, 0.6666666666666666, 1.0, 0.75, 0.5555555555555556, 0.5, 0.6666666666666666, 0.75, 0.7777777777777778, 0.5, 0.7777777777777778]",0.7540674603174603,0.023251406779806253,23.0,-3.0,speech_in_synthetic_textures,human
"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,"[0.4444444444444444, 0.5714285714285714, 0.625, 0.75, 0.4444444444444444, 0.7777777777777778, 0.4444444444444444, 0.4285714285714285, 0.5, 0.4444444444444444, 0.7142857142857143, 0.4444444444444444, 0.75, 0.5714285714285714, 0.875, 0.4444444444444444, 0.875, 0.8888888888888888, 0.5, 0.8888888888888888, 0.5555555555555556, 0.8888888888888888, 0.6, 0.625, 0.6, 0.375, 0.7777777777777778, 0.4444444444444444, 0.75, 0.5555555555555556, 0.4444444444444444, 0.8888888888888888, 0.8888888888888888, 0.375, 0.8888888888888888, 0.5555555555555556, 0.375, 0.25, 0.5555555555555556, 0.25, 0.6666666666666666]",0.6022938443670152,0.029740928574553276,24.0,-3.0,speech_in_synthetic_textures,human
"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,"[0.3333333333333333, 0.5, 0.6666666666666666, 0.625, 0.4444444444444444, 0.4444444444444444, 0.5555555555555556, 1.0, 0.25, 0.6666666666666666, 0.5, 0.5555555555555556, 0.4444444444444444, 0.375, 0.6666666666666666, 0.6666666666666666, 0.5555555555555556, 0.8888888888888888, 0.625, 0.5555555555555556, 0.5555555555555556, 0.5, 0.5, 0.4, 0.4444444444444444, 0.3333333333333333, 0.25, 0.4, 0.4444444444444444, 0.5, 0.4444444444444444, 0.625, 0.5, 0.6666666666666666, 0.4444444444444444, 0.5, 0.4444444444444444, 0.375, 0.4444444444444444, 0.5, 0.4]",0.5119918699186992,0.022980876012549743,25.0,-3.0,speech_in_synthetic_textures,human
"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,"[0.75, 0.3333333333333333, 0.5555555555555556, 0.8888888888888888, 0.75, 0.375, 0.5555555555555556, 0.7142857142857143, 0.4444444444444444, 0.3333333333333333, 0.2222222222222222, 0.625, 0.75, 0.4285714285714285, 0.3333333333333333, 0.6666666666666666, 0.7777777777777778, 0.5555555555555556, 0.6666666666666666, 0.5555555555555556, 0.4444444444444444, 0.6666666666666666, 0.5, 0.8, 0.5, 0.8333333333333334, 0.7777777777777778, 0.75, 0.5, 0.4285714285714285, 0.5555555555555556, 0.6666666666666666, 0.375, 0.75, 0.6666666666666666, 0.5555555555555556, 0.75, 0.6666666666666666, 0.4444444444444444, 0.3333333333333333, 1.0, 0.1111111111111111, 0.5714285714285714]",0.5797434477667036,0.028822201195932477,26.0,-3.0,speech_in_synthetic_textures,human
